0,49
0.602972567559772,49.0930589723931
1.14983312760119,49.3635759172296
1.62923638960917,49.7446686597302
2.17649868835278,50.0583478345171
2.7938641941105,50.1901721130392
3.4234483726231,50.2598652807519
4.03390843445207,50.4194631538925
4.63112835375169,50.6285734827912
5.2283482730513,50.8376838116898
5.85216405529502,50.9497047645348
6.48853825813063,50.961110448327
7.12491246840736,50.9725157218211
7.79599365823334,50.8692722187873
8.39386170341514,50.5474601854395
8.89673760154704,50.0866307421645
9.44390140296222,49.7216690133964
10.0798646310555,49.5539309391327
10.7392017576013,49.5760601609488
11.3665805706361,49.687982276675
11.9915600706914,49.8148426527473
12.6165395707466,49.9417030288197
13.2768535437779,49.9643779871792
13.9210797330866,49.807011763996
14.5612522299439,49.6316931553938
15.205978702691,49.5640576790113
15.8468922738933,49.6750315413762
16.4845143254441,49.8070036947026
17.2920673949431,50.0864765512446
18.0919819000771,50.3898217412724
18.7176970531316,50.5330016919599
19.3524297846847,50.6376189118184
19.9871625162377,50.742236131677
20.6388757276899,50.7420369428056
21.2612547509602,50.5444326246311
21.8701003194914,50.3039131855864
22.5272529893063,50.165538613739
23.1931630239324,50.2524925059072
23.8286754842315,50.4791652716302
24.3931315036531,50.7917164180144
24.9158599791387,51.1744121855127
25.4385884546244,51.557107953011
25.9945117982173,51.8430222947156
26.5939749839142,52.0292033079304
27.1935300252934,52.215094038113
27.8079837805301,52.3046823072852
28.4300372407037,52.2636079865067
29.0519002463972,52.2188459789061
29.7087867734633,52.2806752242133
30.3118444370725,52.5495535329905
30.8842143560806,52.8838016316958
31.4833079808186,53.1143587855654
32.1245843128745,53.143245432084
32.7624908555462,53.0498620188933
33.4485281471466,53.0674307720014
34.088239780226,53.3158756412486
34.6063067745561,53.7659449869477
34.9343797857448,54.3224608523329
35.2138059163713,54.9071471855808
35.4932320469978,55.4918335188286
35.8420896377544,56.0009576313978
36.3295656058247,56.3794760076779
36.8779839200657,56.6679269547175
37.4887187746102,56.8844444500481
38.1144767757816,57.0587996452071
38.7402347769531,57.2331548403662
39.3835784915835,57.3459182514694
40.0296793311376,57.4444588112439
40.6757801706918,57.5429993710184
41.2695952557707,57.7317485593956
41.7940177825762,58.0717294810432
42.3073879271393,58.4293259677294
42.8816715119,58.7056140400112
43.5137190153572,58.7874890847777
44.1536608141575,58.7777463822686
45.0288151027369,58.5699434722387
45.870145928079,58.2341275154651
46.5028087869443,58.0945848739025
47.1468836829397,58.1645989449912
47.7662122353852,58.3642395271856
48.3837858067871,58.462512102985
49.0022908818747,58.367958902863
49.6090845360894,58.2064529276977
50.220879058051,58.1415370153857
50.823459004479,58.2656499516024
51.364319126301,58.5605471139429
51.9233439341428,58.8125493729507
52.5187578211436,58.969004983451
53.1142147493758,59.1252994421853
53.797597596181,59.1831011014971
54.4603288760551,59.0066346803192
55.0487459826491,58.6490437096782
55.6300307002604,58.392039724474
56.2625985165596,58.3303880487329
56.8898131721174,58.4443457190463
57.7685668951807,58.6850268404705
58.6466145316205,58.9284421967903
59.2172923966734,59.1881431583756
59.7494977547567,59.5243748430379
60.2817031128401,59.8606065277003
60.8403760480553,60.1038436228153
61.4306228093092,60.2644198284448
62.0208695705631,60.4249960340744
62.6549539742271,60.492160488413
63.2779613032078,60.3563633402618
63.8750403682754,60.1249288238002
64.4875833005418,59.8715756899257
65.0999237083713,59.6177231391919
65.7122641162009,59.3638705884582
66.6060305200974,59.2154931998195
67.4788978422981,59.4655547506401
